port_geo_id2,city,state,Engagement,Reliance,year,Engagement_Rank,Reliance_Rank
662546,ROHNERT PARK,CA,-0.3823793606677288,-0.30242291744622674,2019,Low,Low
4163650,ROSEBURG,OR,1.190800455578963,-0.045443885026154214,2019,High,Low
664224,SALINAS,CA,-0.3361093660722379,-0.3042302834181199,2019,Low,Low
664392,SAMOA,CA,-0.4286493552632198,-0.3064350237449987,2019,Low,Low
664434,SAN ANSELMO,CA,-0.4286493552632198,-0.3064350237449987,2019,Low,Low
665028,SAN BRUNO,CA,-0.3823793606677288,-0.30243977307930886,2019,Low,Low
665042,SAN BUENAVENTURA (VENTURA),CA,1.0283820510113237,-0.23583458831357673,2019,High,Low
665070,SAN CARLOS,CA,-0.4286493552632198,-0.3064350237449987,2019,Low,Low
665084,SAN CLEMENTE,CA,1.0132556170763323,-0.21450963733736475,2019,High,Low
666000,SAN DIEGO,CA,12.677988854118858,-0.2610353815199619,2019,High,Low
667000,SAN FRANCISCO,CA,2.5341764471156942,-0.2884674626879675,2019,High,Low
668000,SAN JOSE,CA,0.5942765163062524,-0.30269303672987724,2019,Medium High,Low
668028,SAN JUAN CAPISTRANO,CA,-0.15102938769027416,-0.27768483426280116,2019,Low,Low
668084,SAN LEANDRO,CA,-0.14598724304527694,-0.28831394049533987,2019,Low,Low
668154,SAN LUIS OBISPO,CA,0.08281358052151633,-0.26578555188788694,2019,Medium,Low
668196,SAN MARCOS,CA,-0.4286493552632198,-0.3064350237449987,2019,Low,Low
668252,SAN MATEO,CA,-0.3823793606677288,-0.3047852352367615,2019,Low,Low
668364,SAN RAFAEL,CA,0.09040487457717497,-0.2538518905306872,2019,Medium,Low
668434,SAN SIMEON,CA,-0.4286493552632198,-0.3064350237449987,2019,Low,Low
669070,SANTA BARBARA,CA,0.6430956603124047,-0.25623676442181603,2019,Medium High,Low
669084,SANTA CLARA,CA,-0.3823793606677288,-0.30508734102696555,2019,Low,Low
669088,SANTA CLARITA,CA,-0.4286493552632198,-0.3064350237449987,2019,Low,Low
669112,SANTA CRUZ,CA,0.3654756927394591,-0.2513506829413094,2019,Medium,Low
669182,SANTA MARGARITA,CA,-0.4286493552632198,-0.3064350237449987,2019,Low,Low
669196,SANTA MARIA,CA,-0.4286493552632198,-0.3064350237449987,2019,Low,Low
670000,SANTA MONICA,CA,-0.14598724304527694,-0.28862104731477567,2019,Low,Low
670098,SANTA ROSA,CA,0.1753535697124982,-0.29381931160847785,2019,Medium,Low
670224,SANTEE,CA,-0.10475939309478322,-0.28558806471582043,2019,Low,Low
670364,SAUSALITO,CA,0.4344634153256004,0.6336732108762398,2019,Medium,Medium High
4165500,SCAPPOOSE,OR,0.2805269976041359,0.29572032774906837,2019,Medium,Medium
670518,SCOTIA,CA,-0.4286493552632198,-0.3064350237449987,2019,Low,Low
670588,SCOTTS VALLEY,CA,-0.4286493552632198,-0.3064350237449987,2019,Low,Low
5362288,SEATAC,WA,-0.4286493552632198,-0.3064350237449987,2019,Low,Low
670686,SEAL BEACH,CA,0.08281358052151633,-0.22699355465786014,2019,Medium,Low
670742,SEASIDE,CA,-0.4286493552632198,-0.3064350237449987,2019,Low,Low
4165950,SEASIDE,OR,-0.3823793606677288,-0.28088546393649094,2019,Low,Low
5363000,SEATTLE,WA,6.917847950463656,-0.2508968605681299,2019,High,Low
670770,SEBASTOPOL,CA,-0.3361093660722379,-0.2620722957991439,2019,Low,Low
5363385,SEQUIM,WA,0.4117456873349501,0.20767634791139733,2019,Medium,Medium
671372,SHELTER COVE,CA,-0.4286493552632198,-0.3064350237449987,2019,Low,Low
5363735,SHELTON,WA,-0.048405109209297845,-0.05324416101445762,2019,Low,Low
671876,SIGNAL HILL,CA,0.5017365271152705,-0.002287363328878911,2019,Medium High,Low
